PC1,PC2,Activity
-13.067214401655981,-1.2640048747191386,STANDING
-9.51052876458256,-5.614336352167885,SITTING
-14.924287115162885,-0.6156917030942203,SITTING
-12.591090426068277,-1.146738923255043,SITTING
-12.223769709388195,-1.9390505137435197,SITTING
-13.303727237228012,3.2853968431166796,SITTING
-14.174865735753663,4.06538907755581,SITTING
-14.232943703930689,6.615025717645481,SITTING
-14.352496414417924,6.262953426159386,SITTING
-12.63627349534812,3.0073654036279844,SITTING
-12.080597101120361,3.3896041864459425,SITTING
-12.837391848126055,2.3574803579363004,SITTING
-13.325218629158035,3.5772082840135613,SITTING
-14.206257696218136,6.960745037373764,SITTING
-13.952189229387907,4.07183345440184,SITTING
-12.090827069416504,1.1226062993622943,SITTING
-7.9530064871983335,-7.147586319839885,SITTING
-11.35157363320364,-3.9726810075672905,SITTING
-12.649260681448885,-0.5246352295652947,SITTING
-14.332392101963588,2.5603908022794633,SITTING
-5.250246514589176,-8.458094558093752,SITTING
-4.723230244036049,-6.072628848892256,SITTING
-9.018906063282584,1.300489396102067,SITTING
-12.773835896610956,-0.12776735290279048,SITTING
-13.615228849766236,3.268892744910476,SITTING
-14.944532218812379,6.836027205779963,SITTING
-15.383092578283106,8.222990877856132,SITTING
-15.086831114184337,7.901188008426998,SITTING
-14.352154308703057,5.608196895317287,SITTING
-14.565469976604135,5.135121009424956,SITTING
-6.91698083234299,-6.716856577084349,LAYING
-10.24984518667507,0.6487428726297163,LAYING
-11.154937992344715,-0.09419418674007744,LAYING
-11.303677986427621,-0.47954612892565895,LAYING
-13.804479800596985,3.073505365426668,LAYING
-14.072471023028013,4.2396736369155965,LAYING
-13.975863031453084,4.1547722236741995,LAYING
-14.557895926932432,6.725397375573314,LAYING
-14.147370967538274,4.639014285799169,LAYING
-13.538114088164127,1.4107877934439028,LAYING
-13.923276887331376,3.374959510318913,LAYING
-15.195947504972683,6.829329468985749,LAYING
-15.208950376224076,4.484253895668653,LAYING
-2.0402495171482316,-8.804053244661159,LAYING
-11.353190764889408,-4.961971787864741,LAYING
-12.694442725422267,-0.9376860390461375,LAYING
-13.571931723388644,2.0371202891538567,LAYING
-14.710682681346762,4.2006111294877275,LAYING
-14.817415605716896,4.511596133597099,LAYING
-14.809472218746965,4.238581579555114,LAYING
-15.550202647337876,5.096547309295841,LAYING
-13.796455382665508,2.6989464826938065,LAYING
-13.599060000359492,3.6140117531257103,LAYING
-14.311321598457399,6.316626298709452,LAYING
-14.787047698281715,6.04126170946006,LAYING
-13.74276528392477,5.350820085987076,LAYING
-12.32025955916377,3.169496635501985,LAYING
-12.1552599125695,2.017772360971471,LAYING
9.699078309884523,-3.6467476780084507,WALKING
14.59563325610174,-0.3805475881727321,WALKING
14.844329872096441,2.5649053938297013,WALKING
12.23163907471478,1.8539738017479193,WALKING
11.15431941516942,0.3110202919828237,WALKING
9.301365393150993,-0.06891601565543383,WALKING
9.382588712699441,-0.28280843538207207,WALKING
11.109840997318026,-2.6412243096293704,WALKING
13.033674621128515,-1.7300418944171185,WALKING
13.478699169222317,-0.2839779477223109,WALKING
13.297123925062698,-0.4241913132483222,WALKING
12.737128135805351,1.0013605992002796,WALKING
17.04872491634192,4.049388478919366,WALKING
17.21890467325872,3.675189350298623,WALKING
16.30710986121603,3.796255297410755,WALKING
9.256530420156274,-1.65356457646205,WALKING
12.038068458498062,-1.1558724074644742,WALKING
14.429225333144432,-0.15191221563332102,WALKING
14.775399777664761,1.2152229931358678,WALKING
15.752518015936946,2.5721976147280246,WALKING
18.83002423066294,5.141786639789587,WALKING
18.45570071918048,5.3625298483243,WALKING
13.864397082771344,1.339227322685848,WALKING
12.801017778681576,-0.5923513086269322,WALKING
15.575640591763303,0.9003369715967229,WALKING
16.18121754523373,2.249053572556792,WALKING
14.263827001182396,1.924119721488425,WALKING
13.704810184056964,1.2790767984415505,WALKING
12.404120933118408,1.317616212349991,WALKING
16.605096704042317,0.845495982860162,WALKING_DOWNSTAIRS
22.003393025652077,3.611398887224333,WALKING_DOWNSTAIRS
24.012711576709798,1.3724229684497913,WALKING_DOWNSTAIRS
27.24887635156844,1.684848448037122,WALKING_DOWNSTAIRS
34.11432164551911,5.558577464757904,WALKING_DOWNSTAIRS
36.872961696458994,6.377577385165844,WALKING_DOWNSTAIRS
29.383464138088197,4.670932599198711,WALKING_DOWNSTAIRS
25.95117673672235,5.223319957328325,WALKING_DOWNSTAIRS
29.78420421650238,3.9878581940275124,WALKING_DOWNSTAIRS
30.650074313951414,8.511352889333631,WALKING_DOWNSTAIRS
25.432451658278403,2.4630112746643285,WALKING_DOWNSTAIRS
25.200380769486117,0.7774728305900367,WALKING_DOWNSTAIRS
30.859007060365265,7.750658274057375,WALKING_DOWNSTAIRS
31.326154751537572,9.42310596262816,WALKING_DOWNSTAIRS
21.31102997346834,3.167213791944618,WALKING_DOWNSTAIRS
27.751095194367466,4.635914634523814,WALKING_DOWNSTAIRS
28.104689803450167,4.834680739058794,WALKING_DOWNSTAIRS
26.175908972845445,7.874383093849492,WALKING_DOWNSTAIRS
27.060912483797313,3.611170834481264,WALKING_DOWNSTAIRS
27.748994597328256,3.557008042272353,WALKING_DOWNSTAIRS
27.484871154404264,4.842769619262215,WALKING_DOWNSTAIRS
26.038936681495954,2.252333045116661,WALKING_DOWNSTAIRS
23.244602882941727,2.734403131169384,WALKING_DOWNSTAIRS
24.72943221128428,4.735743949950448,WALKING_DOWNSTAIRS
12.963501727929131,-7.911555506205528,WALKING_UPSTAIRS
10.603364137975483,-6.603829852723777,WALKING_UPSTAIRS
12.77547105873198,-6.8253502055891255,WALKING_UPSTAIRS
13.842906234112965,-6.110138025833794,WALKING_UPSTAIRS
15.653277837311201,-4.037584590496797,WALKING_UPSTAIRS
16.588698422164153,-4.620358733098037,WALKING_UPSTAIRS
16.330433084264467,-7.007228992265408,WALKING_UPSTAIRS
14.650907361155799,-3.6609533477402665,WALKING_UPSTAIRS
18.047269598545224,-1.3687806694854312,WALKING_UPSTAIRS
11.590765224526935,-7.5458975252127,WALKING_UPSTAIRS
15.287993035719136,-4.407399109955059,WALKING_UPSTAIRS
19.466268174358042,-3.759075278820545,WALKING_UPSTAIRS
17.48492292591028,-5.01786061412956,WALKING_UPSTAIRS
17.130410073970832,-1.165034355269653,WALKING_UPSTAIRS
15.261799933669607,-3.411140078121683,WALKING_UPSTAIRS
15.68162096322569,-3.1232394877562735,WALKING_UPSTAIRS
12.634540031189102,-2.4376083836159435,WALKING_UPSTAIRS
17.18414114256355,-5.8975701475507,WALKING_UPSTAIRS
14.992126228559393,-4.32969506081399,WALKING_UPSTAIRS
14.304868105736317,-7.024729168669266,WALKING_UPSTAIRS
17.686933998770026,-4.799906376130406,WALKING_UPSTAIRS
17.343086448034626,-3.235276521845012,WALKING_UPSTAIRS
15.35903252564819,-6.824720159684172,WALKING_UPSTAIRS
18.813575435101708,-4.520445873460619,WALKING_UPSTAIRS
18.440145261944018,-2.2481258777138513,WALKING_UPSTAIRS
14.857378984565417,-1.8283684650308405,WALKING_UPSTAIRS
-7.487152379581724,-1.5161376052574662,STANDING
-10.336535945136092,-7.399194811393433,STANDING
-11.62194816515335,0.8807678333144436,STANDING
-11.849454890630389,1.744114193991549,STANDING
-8.015870834474311,-7.267801393603281,STANDING
-5.431051753603003,-6.75032747720422,STANDING
-5.899351427953551,-3.3391126201163814,STANDING
-8.878881399773247,-0.8468809601462749,STANDING
-12.526562217081468,2.393409673996328,STANDING
-12.798402046962122,0.2754676761817726,STANDING
-14.040871854059437,0.9048224781786685,STANDING
-13.896222712310133,3.8420429425818035,STANDING
-13.561690320672865,2.2432040515221328,STANDING
-13.881002209163677,4.3389774662047484,STANDING
-9.44120564663637,-3.8999942966876895,STANDING
-8.484657604721198,-3.5105730674221918,STANDING
-9.227721538151297,-1.4280204061462445,STANDING
-13.085669507116968,-0.6327603946302265,STANDING
-12.68032705659911,0.41147276352786666,STANDING
-13.40054525575918,2.511551706316425,STANDING
-13.890990060194165,1.9032572762379922,STANDING
-14.550082450696456,2.8151258259490413,STANDING
-14.411516017807354,2.715276735123674,STANDING
-14.77575976142622,2.826155045161366,STANDING
-14.727288167252267,2.28992484960849,STANDING
-14.949055186888923,3.852750906998516,STANDING
-10.610823365242357,-2.013142746090623,STANDING
-5.695708957120251,-5.203030566922274,SITTING
-11.549464374558976,-2.1515654055101487,SITTING
-8.32689609863841,1.3180879045429292,SITTING
-8.773253607643502,0.14990112113226056,SITTING
-12.739248588383996,-2.1023795324679573,SITTING
-12.81438359614348,-1.402070471473342,SITTING
-13.183289418676052,-0.5616579502289712,SITTING
-14.55645644492766,1.4498209048832489,SITTING
-14.627367965221971,3.2394159844952592,SITTING
-13.86814560166284,0.1502833570414359,SITTING
-13.841278934984274,-0.8662808870839658,SITTING
-9.093292200563418,-1.313757303803844,SITTING
-10.546477225653856,-6.723871355819201,SITTING
-11.007803017464107,-2.7588351171589824,SITTING
-11.38554997405118,-0.37877913603004976,SITTING
-12.367682073017471,-1.0320814542235566,SITTING
-12.546750891637455,2.821165954402478,SITTING
-12.025787818914782,2.1196575303857617,SITTING
-12.677773601343075,2.0064304747894344,SITTING
-13.793222535424139,6.097054466104401,SITTING
-13.132788629365553,4.255464774323811,SITTING
-12.170368963974948,1.3879875468504694,SITTING
-12.64708520332122,1.9837481962690497,SITTING
-14.001430742280707,4.654934548107213,SITTING
-13.917801116373173,4.27262748619697,SITTING
-13.794783850172509,5.966538667555864,SITTING
6.424314195743654,-12.309285943062743,LAYING
-3.434057898654216,-2.931525336962215,LAYING
-9.491886532529247,1.5647677059709788,LAYING
-14.409549685574973,4.970183498285363,LAYING
-14.966698715080769,7.63730994411136,LAYING
-14.244389360688457,8.743275140133761,LAYING
-14.80149957219736,6.60908416368712,LAYING
-14.93821190493027,5.412801795052944,LAYING
-14.516101231188776,2.724935924935938,LAYING
-14.67779039244473,1.6248229990511827,LAYING
-14.078223133655262,1.4388795028730486,LAYING
-14.300789120113501,3.2168776868745192,LAYING
-14.784845876249445,4.829865455422022,LAYING
-13.098885309930786,2.23722988168024,LAYING
-6.405596640490921,-8.073810828586685,LAYING
-10.28018581350106,-3.5510944428888305,LAYING
-11.393841473573122,-0.783637851080153,LAYING
-11.605870842811118,2.51395486192358,LAYING
-13.452884094586096,5.083695660016038,LAYING
-14.59548544457076,6.012300195481843,LAYING
-14.175545890538276,4.648224715295973,LAYING
-14.536300500497862,5.874356354685245,LAYING
-13.434667853371193,4.579012356034449,LAYING
-13.625486263366838,2.8293616501649037,LAYING
-14.569506258918278,4.50653241489336,LAYING
-14.896518646055522,6.71221100589897,LAYING
-15.265534793435545,4.314594603154083,LAYING
-14.997221647094785,5.5417157314200285,LAYING
-13.422915716205086,2.487433588891267,LAYING
23.637902030408995,6.590776493836774,WALKING
24.225728879489935,8.784348985866224,WALKING
23.809668559593764,8.922988328839068,WALKING
24.720966362625443,10.260923192826954,WALKING
29.11292225013076,15.427517202465129,WALKING
28.878847371154,16.326411148958996,WALKING
21.14809408257805,9.36391729694442,WALKING
18.794614743192103,8.356555892740285,WALKING
21.00957149188609,8.994676524867682,WALKING
23.56700866565177,8.476383833701783,WALKING
22.121990175645713,6.578154043330107,WALKING
17.669333485784712,3.5331432413340855,WALKING
21.12194543327959,6.207702413779195,WALKING
25.385083844369156,10.615267668258697,WALKING
22.38798046003695,4.977902697560956,WALKING
24.117812776080164,6.662877746875247,WALKING
20.303434448889387,4.454056922831275,WALKING
23.379289439424767,7.709304116291885,WALKING
24.768453695174113,9.18640379834291,WALKING
26.510740548631084,12.325526756092392,WALKING
27.38717830044715,11.692811607386004,WALKING
28.297243038753695,11.193063685753923,WALKING
26.68871230624902,11.005668575654315,WALKING
21.564414206635426,7.51657861605599,WALKING
22.61864878275377,10.65709610022684,WALKING
25.21214446125879,13.44456590801074,WALKING
25.356254572837923,12.994671376938259,WALKING
24.937126726595977,11.375645880714844,WALKING
44.69375097535817,17.045439224836727,WALKING_DOWNSTAIRS
40.99646283826897,15.17656170880574,WALKING_DOWNSTAIRS
46.08118270709807,17.460260324844228,WALKING_DOWNSTAIRS
42.335887622906945,17.04628008999258,WALKING_DOWNSTAIRS
49.25984111279546,24.902991154645004,WALKING_DOWNSTAIRS
54.31956624074085,23.896042281243115,WALKING_DOWNSTAIRS
45.66093617916069,17.046872078439304,WALKING_DOWNSTAIRS
43.68610544130701,15.780548439555838,WALKING_DOWNSTAIRS
57.48121866808299,22.603645816566736,WALKING_DOWNSTAIRS
46.76916319974271,21.0716067445193,WALKING_DOWNSTAIRS
44.026412902324644,16.169641843097683,WALKING_DOWNSTAIRS
42.758962156652125,15.233371486282598,WALKING_DOWNSTAIRS
40.45850984254637,14.98473813641992,WALKING_DOWNSTAIRS
41.66514696836308,14.265160972121754,WALKING_DOWNSTAIRS
37.06707401136166,14.503407182849193,WALKING_DOWNSTAIRS
34.657064865360354,13.426657992132395,WALKING_DOWNSTAIRS
34.73875070803687,11.787444140073124,WALKING_DOWNSTAIRS
39.00710744128633,11.991804541459244,WALKING_DOWNSTAIRS
38.530917375065776,9.457345586037118,WALKING_DOWNSTAIRS
35.73939539919376,8.933657801541832,WALKING_DOWNSTAIRS
49.70105601864759,21.73318572938082,WALKING_DOWNSTAIRS
45.82471497772456,18.25034799056797,WALKING_DOWNSTAIRS
37.03092840948777,10.568992037742909,WALKING_DOWNSTAIRS
43.975348745569214,13.982968971731934,WALKING_DOWNSTAIRS
21.33552940123481,0.20296249896862292,WALKING_UPSTAIRS
21.191154449880244,1.423000781357478,WALKING_UPSTAIRS
24.173642360353085,-0.3132703360929701,WALKING_UPSTAIRS
24.000873834158902,-1.7299136593855498,WALKING_UPSTAIRS
21.866179193315304,-0.2628009456124668,WALKING_UPSTAIRS
25.34425860500397,1.991325994160449,WALKING_UPSTAIRS
23.673386432644165,1.5527798739381806,WALKING_UPSTAIRS
20.347396237613594,1.1042638283810253,WALKING_UPSTAIRS
20.457620712059814,0.3009006916644334,WALKING_UPSTAIRS
20.41468617862226,-2.209174090323369,WALKING_UPSTAIRS
22.587580164126184,0.4173415076792834,WALKING_UPSTAIRS
27.484654026641888,2.679062926820846,WALKING_UPSTAIRS
27.537684545934706,3.5720523074506287,WALKING_UPSTAIRS
22.93645168716436,1.0584346458360612,WALKING_UPSTAIRS
28.804077378352314,1.2708096564513156,WALKING_UPSTAIRS
27.45965704585086,0.6373568326506103,WALKING_UPSTAIRS
18.516534538350893,-0.5948694781315661,WALKING_UPSTAIRS
23.170406898979913,0.88282058189602,WALKING_UPSTAIRS
29.587190890317466,2.6567966488571573,WALKING_UPSTAIRS
31.727532740254084,3.107285991259951,WALKING_UPSTAIRS
26.81548764470211,0.659626124667063,WALKING_UPSTAIRS
31.197740361141058,1.6222388186397578,WALKING_UPSTAIRS
31.228518605324567,0.6965959621969897,WALKING_UPSTAIRS
23.227402961674525,1.6736613708309367,WALKING_UPSTAIRS
19.27087592837411,0.9532376228834162,WALKING_UPSTAIRS
-9.458524693859342,-5.343422943175985,STANDING
-12.496161392819124,-1.7824123151946558,STANDING
-13.4530949461824,-0.9172417824605601,STANDING
-14.152921499077742,0.06454755287873024,STANDING
-14.768028165463049,1.9583595097400937,STANDING
-14.126609441544762,1.0685821083482636,STANDING
-12.195898340787917,-2.9154949610482,STANDING
-12.118889598805271,-3.661971208554427,STANDING
-14.019823682455886,-2.0731913851793737,STANDING
-14.95185324499239,0.9167910733203533,STANDING
-13.953872147650086,1.0033014634965838,STANDING
-13.518622211587555,-0.04739243759703445,STANDING
-14.08787464021069,0.006386154910013376,STANDING
-15.316279666263242,1.482638266699659,STANDING
-11.972178305251195,-3.0528670888316896,STANDING
-10.519216696549774,-8.58140702906067,STANDING
-12.999724526040476,-5.359215254718008,STANDING
-13.409355605490605,-4.627275938905885,STANDING
-13.83240103899157,-2.1648687002226232,STANDING
-14.224283606532335,0.381923732430217,STANDING
-13.97826879166415,0.8287173167196115,STANDING
-13.998703289157973,0.8271432930064222,STANDING
-13.00583980567315,0.07982011838661887,STANDING
-12.671150406910659,-0.6930024271943503,STANDING
-12.210263940998288,-0.3360951990699479,STANDING
-12.09634379672607,-0.057957592921796725,STANDING
-13.165550614382816,0.6122763370622684,STANDING
-13.260565607443885,-0.6222141040922693,STANDING
-2.854058066848095,-15.393930338760578,SITTING
-14.172280189926111,-4.110331402311804,SITTING
-12.814117383500935,-4.6044951410580195,SITTING
-11.79600017449267,-4.2972619147958895,SITTING
-11.542779489594805,-6.646686142649432,SITTING
-9.820884780376167,-8.890856716666109,SITTING
-10.01515673910464,-7.517315994217991,SITTING
-13.114680753766738,-2.9792640399941663,SITTING
-15.017156150646539,1.0942290346060222,SITTING
-15.71163087280059,6.91853576791442,SITTING
-15.669484299629763,6.2731097386593,SITTING
-15.514800082386852,6.503332009859961,SITTING
-2.8870788652524606,-16.435460528782354,SITTING
-9.85581424150196,-10.15709292676059,SITTING
-10.804453592357893,-3.9018307693316068,SITTING
-11.551240981684586,-2.061865002186703,SITTING
-11.941109346507803,-1.5466886696697137,SITTING
-14.977903940540074,2.9475551593860816,SITTING
-15.556682789936314,6.186968535313473,SITTING
-15.138989986739103,4.381155532212686,SITTING
-15.37713168968593,3.772614323909335,SITTING
-15.738710989287505,6.3080865629111935,SITTING
-15.986872471767793,6.513468484557984,SITTING
-16.28348278984506,6.020317681574051,SITTING
-16.08917035168585,6.9399701952554835,SITTING
-14.0733642943902,2.1183740735063346,SITTING
2.563899759795378,-9.498522189680093,LAYING
-13.665211708075265,-3.0305771658610556,LAYING
-14.535234420057959,0.35334620748480927,LAYING
-15.272144870705395,0.5523014411464923,LAYING
-15.228995298726554,0.5111667456085066,LAYING
-15.278588480242329,0.5974910327779175,LAYING
-15.449174395077193,1.1901719091489005,LAYING
-15.123460556727398,3.6766333031231526,LAYING
-14.927599775633364,3.2370475225091067,LAYING
-14.652081355554932,1.3429273031696172,LAYING
-14.753205085004847,3.224570702726894,LAYING
-15.769420957229059,3.4239343632275685,LAYING
-16.21091261010144,3.8836336738944137,LAYING
-10.123891778293228,-5.34773553570507,LAYING
-6.4241920969710655,-8.15067031038467,LAYING
-13.643219089890534,-5.467782994659225,LAYING
-14.27342071614856,-4.216936845661694,LAYING
-14.792820834769236,-3.515528500032466,LAYING
-15.2075350645585,-2.0896663945988427,LAYING
-14.700501044988153,-2.84573697459687,LAYING
-14.50571616171014,-3.182392185287882,LAYING
-15.267642802583222,-1.375098423599351,LAYING
-12.837425485434093,-4.392053975671371,LAYING
-11.928390354495425,-7.010980925703502,LAYING
-13.099843196586127,-2.1771778759743077,LAYING
-13.995947135078044,-0.5438615611676303,LAYING
-14.19093206972835,0.07114132703010921,LAYING
2.4702887783873955,-3.707324149516721,WALKING
10.288060074079795,-1.88240371786844,WALKING
13.462894980640897,-1.1162444085890715,WALKING
14.746947511321302,1.551844704688789,WALKING
14.519999256886594,3.3477703282759497,WALKING
15.674598360429735,3.1575162557758487,WALKING
19.126788240989892,5.295125642808636,WALKING
18.416307701602967,4.1207977111309635,WALKING
16.97963500969977,1.3163060561937172,WALKING
16.13155689133935,2.322904849759611,WALKING
16.438612711614635,2.5578408324538473,WALKING
23.343196127150705,5.46733776986179,WALKING
24.371808269074965,6.336716507681335,WALKING
20.97967458811412,6.945078338151493,WALKING
18.29790885380956,4.527203819189729,WALKING
15.23885037853263,-0.5660430521385297,WALKING
20.17858116591999,1.4194153047003246,WALKING
21.101019601547264,1.4324457074669612,WALKING
18.837746436472045,3.065189417613748,WALKING
18.913191168131185,5.32475600901066,WALKING
19.420689030016177,4.197430500705479,WALKING
19.14566489759709,4.783802198679632,WALKING
19.60308602726896,2.427255650286376,WALKING
20.41777581770338,5.21454546766522,WALKING
21.093256311961355,7.822681558343657,WALKING
23.980930815196583,6.505756914795222,WALKING
24.170653401371865,8.623899185678969,WALKING
20.103102074809083,7.644504830501008,WALKING
19.162667922664525,6.842567825178318,WALKING
9.388144707672465,-0.23497232083620995,WALKING_DOWNSTAIRS
10.98946730188076,1.060220448231107,WALKING_DOWNSTAIRS
9.74504567078185,-4.51969387384695,WALKING_DOWNSTAIRS
20.36235984094,1.2929741619767317,WALKING_DOWNSTAIRS
21.554918202751708,0.9126087683394039,WALKING_DOWNSTAIRS
18.745531702853363,-2.5878170648183514,WALKING_DOWNSTAIRS
19.2942160260007,1.915260700545396,WALKING_DOWNSTAIRS
16.49251337928499,2.9565803360398686,WALKING_DOWNSTAIRS
13.407464496746286,0.111560037036452,WALKING_DOWNSTAIRS
13.716319330128668,-0.23727934304022527,WALKING_DOWNSTAIRS
11.125956995657017,-3.1948262697036296,WALKING_DOWNSTAIRS
9.649190048976893,-5.708450348796176,WALKING_DOWNSTAIRS
13.663308418283636,-4.7876136626823245,WALKING_DOWNSTAIRS
16.301609063318352,-3.784253103548993,WALKING_DOWNSTAIRS
16.434896079644908,-2.1787450916517797,WALKING_DOWNSTAIRS
23.804740513290447,1.3192185470987965,WALKING_DOWNSTAIRS
27.758341771666025,2.366602230171048,WALKING_DOWNSTAIRS
24.295652485756253,3.1284773663548044,WALKING_DOWNSTAIRS
22.173673970910993,2.048195596585109,WALKING_DOWNSTAIRS
21.539743383121102,0.4865117774288018,WALKING_DOWNSTAIRS
24.968220196059757,-0.16783589238020782,WALKING_DOWNSTAIRS
28.98280476228943,2.0178885834863127,WALKING_DOWNSTAIRS
31.750236198254612,4.386760066904737,WALKING_DOWNSTAIRS
31.20868973415311,5.142155305058383,WALKING_DOWNSTAIRS
27.650090896716442,6.3360928939730385,WALKING_DOWNSTAIRS
8.448285264700694,-9.979982688115225,WALKING_UPSTAIRS
6.325569590015199,-8.255022092819205,WALKING_UPSTAIRS
6.554634076318431,-4.973758774106809,WALKING_UPSTAIRS
5.713135152422226,-6.787688458311645,WALKING_UPSTAIRS
6.166672182013703,-7.4147926569605005,WALKING_UPSTAIRS
6.871907404429578,-8.126031911454529,WALKING_UPSTAIRS
7.017822125962556,-8.502138674884522,WALKING_UPSTAIRS
7.96220289422605,-8.736380086592396,WALKING_UPSTAIRS
6.865754916611769,-11.221382414603648,WALKING_UPSTAIRS
5.904369765718862,-10.252522331554427,WALKING_UPSTAIRS
11.830168747893575,-8.046280965499056,WALKING_UPSTAIRS
7.998996200074089,-7.964421287847395,WALKING_UPSTAIRS
8.555120449713511,-6.694956971926045,WALKING_UPSTAIRS
7.777515388796671,-7.898793693848084,WALKING_UPSTAIRS
7.506980883421254,-6.148350425546467,WALKING_UPSTAIRS
7.837271606773637,-6.839128614350061,WALKING_UPSTAIRS
9.510467933048542,-7.1479772469188365,WALKING_UPSTAIRS
8.448858754870253,-6.055450719989309,WALKING_UPSTAIRS
12.641437672271591,-9.833764853528978,WALKING_UPSTAIRS
10.9603628516802,-8.293465164129547,WALKING_UPSTAIRS
9.973295128697945,-7.3908645642463275,WALKING_UPSTAIRS
10.804752681333117,-7.612796782823927,WALKING_UPSTAIRS
9.855533160778114,-8.875899700528688,WALKING_UPSTAIRS
10.430777490952982,-8.721981055085184,WALKING_UPSTAIRS
8.285278326056433,-6.76463729712546,WALKING_UPSTAIRS
6.208508541372909,-6.879688230509051,WALKING_UPSTAIRS
-5.8060110979221315,-6.756164725162887,STANDING
-6.006342241662484,-9.715719799927376,STANDING
-9.137649011422864,-6.630678657398865,STANDING
-11.6091052211352,-1.9072832552486276,STANDING
-11.629841350809347,-1.1978292438738538,STANDING
-10.32323856189834,-3.3168243990303856,STANDING
-10.390975579754016,-5.3382987846972245,STANDING
-7.476075094244221,-5.750157645085808,STANDING
-7.548449163542955,-5.259893140605888,STANDING
-12.984708764796993,0.9564879992060307,STANDING
-11.715939771016489,-5.291108714131952,STANDING
-10.158690268253274,-7.578361777327715,STANDING
-9.974333221137881,-8.64866145857656,STANDING
-13.750918282666353,-5.217624258065116,STANDING
-14.559338621966399,-1.9442277911508414,STANDING
-14.054650357526405,-1.4457158268671888,STANDING
-14.17114606001881,-0.4646016967176595,STANDING
-15.241924252491703,2.4078357175871736,STANDING
-15.331988824109064,2.6451026305573175,STANDING
-14.924584197846057,1.3995646675611475,STANDING
-14.660990167259314,-0.5096682651972583,STANDING
-15.212428731004703,1.0463499330694697,STANDING
-15.725786863090793,2.0937127950340035,STANDING
-15.657261755006031,1.8407362102484235,STANDING
-13.245259550846805,-1.0790454499366553,STANDING
-4.201542585143591,-13.837024135424965,SITTING
-11.217752078525844,-3.820220861640557,SITTING
-10.812424338197435,-2.886098692380771,SITTING
-7.284179400445096,-9.810225420735874,SITTING
-6.651424358952069,-12.758551806454982,SITTING
-9.263105794295388,-9.997651791646492,SITTING
-14.953208831358358,-0.4769248154822015,SITTING
-15.676503906423873,0.2584099808549109,SITTING
-15.52844783849537,3.9697513859307256,SITTING
-15.577826801112346,3.380054678894217,SITTING
-15.71427533364296,2.0965341052221165,SITTING
-15.7232156446099,2.539068403645529,SITTING
-2.3473323195824634,-13.380393279463403,SITTING
-10.882079200751697,-11.199318984284043,SITTING
-12.868768188965348,-6.046712247059171,SITTING
-14.812939097210984,-0.5400116273200943,SITTING
-14.9616372994961,-1.428566005260675,SITTING
-14.689105714460464,-0.34960349576713695,SITTING
-14.781008586049971,2.266481028921168,SITTING
-15.177265098109658,2.583020261988405,SITTING
-15.879024706803657,3.774022211983944,SITTING
-15.290412455725345,2.6698973458157464,SITTING
-6.397180434666413,-5.218659988765908,LAYING
-13.921299660152833,-5.178339625512196,LAYING
-14.0810028528923,-4.164180959798523,LAYING
-11.28614363708337,-1.0880052923241945,LAYING
-11.593232968484774,0.2514093005215929,LAYING
-15.817284252535528,4.09323115194498,LAYING
-14.87482875393742,-1.3532987216591106,LAYING
-14.153537020442931,-3.5628057567065787,LAYING
-14.526156464788798,-1.5958496641738982,LAYING
-15.413941060096034,-0.8792326345188926,LAYING
-16.055610122316246,1.6865959438248899,LAYING
-15.679744444112222,0.6000144381349775,LAYING
-13.24346048881472,-1.2398431126126408,LAYING
-10.14087684122793,-8.829467526716018,LAYING
-14.235202946029663,-4.661967768141684,LAYING
-15.228978838778024,0.8673367774143891,LAYING
-15.344368305133615,2.3876697315372155,LAYING
-15.325375006343178,2.184359264136476,LAYING
-15.719049785621179,1.3663925325804078,LAYING
-15.884971670988955,3.1465591319815642,LAYING
-15.541797973470063,1.5390798476791165,LAYING
-15.505564476540792,2.2933277999285124,LAYING
-15.417289284646126,2.1985847479001155,LAYING
-15.527202119824892,1.9934745971775194,LAYING
-12.550459128952227,-3.8752804986868243,LAYING
16.140690500137726,1.0291620053975763,WALKING
21.601468474355034,8.943395714531839,WALKING
29.21094128714444,12.27843144185294,WALKING
30.52265204012568,10.904372705211813,WALKING
30.698785585554795,10.399931939267013,WALKING
27.564449836746135,7.633452246008511,WALKING
23.742019165276364,5.341876976340002,WALKING
27.140457279025593,7.821915744010929,WALKING
28.6877273250839,12.668953468541664,WALKING
28.74517908669755,13.346463563832264,WALKING
27.94606203284386,9.861894763103956,WALKING
24.468515640564597,7.30739884536786,WALKING
23.05550100295002,6.51862506373786,WALKING
18.68863503789575,3.4044957604420216,WALKING
16.594598162760335,-1.3684130456345422,WALKING
22.20866556581271,4.148691808966859,WALKING
25.67676981304388,5.8987359682931775,WALKING
24.917484929871076,8.542365558565328,WALKING
26.367432152016068,10.562951838737087,WALKING
29.564608440822884,10.071112021279681,WALKING
30.02994902993011,12.527573382960085,WALKING
26.28587003072933,8.203309561468778,WALKING
26.649365184083624,7.281995155495835,WALKING
29.900109542476578,11.560705468279393,WALKING
30.72600765710445,13.390913775240332,WALKING
28.473947148583473,13.677314789677409,WALKING
25.42241231755737,7.534166713044509,WALKING
27.186677031371143,6.3203648902241705,WALKING
19.030411637941274,2.15084102417921,WALKING_DOWNSTAIRS
